gene logFC FDR add_variable
vnz_09155 1.59258441905132 0.000423925800475841 MMC
vnz_15405 1.59225163293853 8.0392678232097e-06 MMC
vnz_19760 1.59154257682276 0.0098650215773828 MMC
vnz_25910 1.58938964230578 0.00328368214748726 MMC
vnz_29235 1.5847910620401 0.000545536340969137 MMC
vnz_27750 1.58385386489247 0.00403533817933876 MMC
vnz_23360 1.58341003114589 0.000547392811860506 MMC
vnz_15385 1.58279685595672 3.01475388964368e-07 MMC
vnz_19895 1.58203133848445 5.27506299333977e-06 MMC
vnz_20815 1.58101826862017 4.05932060210052e-05 MMC
vnz_17815 1.57994480437478 0.000545536340969137 MMC
vnz_12500 1.5782398013572 6.83321501891042e-05 MMC
vnz_17830 1.57789973534725 0.000118317203170572 MMC
vnz_20655 1.57763331472864 0.000938655226959561 MMC
vnz_14565 1.57688633107717 0.0172278000040461 MMC
vnz_13015 1.57583853988415 3.08952533144399e-06 MMC
vnz_09840 1.5755128565855 2.02312898492869e-05 MMC
vnz_12470 1.5748322839695 0.000137345693297938 MMC
vnz_22395 1.57371438557757 2.07574478059034e-05 MMC
vnz_00475 1.57330178288422 0.00026116225399831 MMC
vnz_27080 1.57327895432008 3.59402164566721e-05 MMC
vnz_14505 1.57163040916973 2.05468523839256e-05 MMC
vnz_23490 1.57003210910091 1.40330565946491e-05 MMC
vnz_20065 1.56995663076962 9.04617369359556e-05 MMC
vnz_21630 1.56961060485048 5.18323934086966e-06 MMC
vnz_31950 1.56860704721321 0.0104908120647625 MMC
vnz_19460 1.56763935605425 0.000374179455800919 MMC
vnz_26405 1.56723203328608 3.89714148674796e-05 MMC
vnz_19130 1.5647951958871 0.000410756254657732 MMC
vnz_03410 1.56369862554302 0.00218410061794119 MMC
vnz_14235 1.56327753414374 3.10885597569489e-07 MMC
vnz_12535 1.56273018886574 2.20340149615729e-05 MMC
vnz_14390 1.56197546852967 1.16033237423439e-07 MMC
vnz_30610 1.56169501184741 0.010710225685114 MMC
vnz_28420 1.56120949184555 4.94013105825986e-07 MMC
vnz_20670 1.55857386350913 0.0368939431157499 MMC
vnz_21415 1.55798919147544 1.00972212684341e-05 MMC
vnz_27170 1.55683587327638 6.5442063653942e-07 MMC
vnz_15070 1.55534279687605 3.61037009953454e-07 MMC
vnz_29565 1.55482471320162 0.00132397681879195 MMC
vnz_17425 1.55320608846379 0.002058307188322 MMC
vnz_01965 1.55173011471562 0.000170797097072864 MMC
vnz_04355 1.55034193081131 0.000160859882431515 MMC
vnz_10005 1.55012223609215 0.000324963584748497 MMC
vnz_00850 1.54993233457869 5.86775422917792e-05 MMC
vnz_19475 1.54973548010224 0.0012578136205046 MMC
vnz_07115 1.54625712458919 1.51406981739785e-06 MMC
vnz_10865 1.54612948786942 4.27577468482468e-05 MMC
vnz_14305 1.54604020816262 0.000299622273841368 MMC
vnz_28965 1.54454623298387 4.99238757588414e-06 MMC
vnz_07935 1.54415141489499 0.000293166186250957 MMC
vnz_27315 1.54266046280453 1.69481785662639e-05 MMC
vnz_13550 1.54205649066474 1.59313765461392e-05 MMC
vnz_05430 1.54015179224502 1.56722453956177e-06 MMC
vnz_04070 1.53954039568131 0.00160040842272521 MMC
vnz_22845 1.53822137424234 3.07733958764705e-06 MMC
vnz_28485 1.5363254807516 3.58081821265319e-05 MMC
vnz_07905 1.53623747294378 8.73586242864297e-05 MMC
vnz_23215 1.53550498415701 0.000177817728356983 MMC
vnz_11630 1.53487757154522 1.93420677180248e-06 MMC
vnz_13935 1.53280933671809 0.00340212129407996 MMC
vnz_24595 1.53229065489875 0.00184103569855185 MMC
vnz_34005 1.53137102387804 0.000429858237906966 MMC
vnz_29260 1.53133671501028 0.00402509572219998 MMC
vnz_26800 1.53111825737643 0.00378760136994968 MMC
vnz_22600 1.52938899167518 2.19740008795573e-05 MMC
vnz_17840 1.52923109620797 2.3937932204022e-06 MMC
pvnz_36805 1.5291166969035 0.00517105486792071 MMC
vnz_14325 1.52892483109632 0.00505696445245892 MMC
vnz_14605 1.52889222719092 6.37023687655839e-05 MMC
vnz_15735 1.52711994503009 0.00508405873751968 MMC
vnz_02320 1.52664125223811 0.00646283384125031 MMC
vnz_19155 1.52627385539162 3.80548024557553e-05 MMC
vnz_24330 1.52575051832291 0.000128946874738283 MMC
vnz_28925 1.52570088710661 4.44070139461016e-05 MMC
vnz_17945 1.52352235235967 3.10194075345042e-05 MMC
vnz_22710 1.52274168818069 0.000113063541600758 MMC
vnz_04750 1.5219904407849 0.00338992059265343 MMC
vnz_08055 1.5213586557928 0.000427878622008907 MMC
vnz_15105 1.52056160981684 3.59402164566721e-05 MMC
vnz_16250 1.51899606990312 0.0423851730539237 MMC
vnz_16815 1.51865854487736 2.68110936042455e-05 MMC
vnz_19125 1.51764194092394 2.22069027263821e-05 MMC
vnz_09190 1.51703190305607 0.00055905358777462 MMC
vnz_07850 1.51668433616731 0.00176464555029815 MMC
vnz_05540 1.51282689067588 5.4543955957182e-06 MMC
vnz_20125 1.51043472920767 0.000733659026462296 MMC
vnz_08010 1.50937602159011 3.46125372100001e-05 MMC
vnz_05025 1.50656001287766 0.000609307882570395 MMC
vnz_12385 1.50608014923361 0.000873681733953455 MMC
vnz_22165 1.50574273679416 3.30695394777489e-05 MMC
vnz_18910 1.50490802862208 1.78086292638057e-06 MMC
vnz_07515 1.50458615005888 6.1318721768428e-05 MMC
vnz_22240 1.50444993212681 5.12649469959101e-05 MMC
vnz_13080 1.50353447508852 2.03765484403116e-05 MMC
vnz_07460 1.50346825883045 0.000828692317713647 MMC
vnz_07330 1.50295420107429 5.86057800355264e-05 MMC
vnz_11260 1.50188294639946 6.25038105184819e-06 MMC
vnz_14700 1.5017639549898 0.000135675758358525 MMC
vnz_26035 1.50164992160158 3.92014385563358e-06 MMC
vnz_16000 1.50152584411141 1.06024900043388e-06 MMC
vnz_18355 1.50087332212144 1.23423883595925e-07 MMC
vnz_07350 1.4984134766478 6.26804702045934e-05 MMC
vnz_27755 1.49650605597957 0.0224490997350953 MMC
vnz_15400 1.4957567112316 8.03167843287661e-06 MMC
vnz_19900 1.49558407015476 2.05345256092279e-05 MMC
vnz_20465 1.49472037416908 1.74054842146459e-06 MMC
vnz_07335 1.4917230470021 7.55272108899575e-06 MMC
vnz_23630 1.49138353584437 9.70964924267821e-05 MMC
vnz_22635 1.48930210187092 8.66484023492524e-07 MMC
vnz_14490 1.48874764125762 1.04454543110746e-06 MMC
vnz_15560 1.48815226466589 2.22120792552854e-06 MMC
vnz_15755 1.48678773866834 6.45744714145195e-06 MMC
vnz_22430 1.48636543038089 0.000149122663126593 MMC
vnz_12485 1.48626266043916 0.00218331026945013 MMC
vnz_14290 1.48382346823319 0.000722694554080004 MMC
vnz_13790 1.48371457291896 0.000133534090849974 MMC
vnz_01100 1.48286980644283 8.6004547779699e-05 MMC
vnz_22520 1.48286933944642 0.00214245671179488 MMC
vnz_31780 1.48128967317382 0.000159822031209418 MMC
vnz_22510 1.47978444285605 0.000351651484342164 MMC
vnz_07790 1.4792595740176 8.1870105453696e-08 MMC
vnz_20325 1.47849192654122 7.4043122303429e-05 MMC
vnz_16930 1.47745289685485 8.77236909857017e-07 MMC
vnz_20645 1.47628341584081 0.000297796072214869 MMC
vnz_22755 1.47617222015701 7.50584538744306e-05 MMC
vnz_01420 1.47594188713004 0.00028232724343447 MMC
vnz_15365 1.47584827841133 2.48166005266872e-06 MMC
vnz_03330 1.47569403154952 0.000315072102880753 MMC
vnz_19010 1.47456727096445 0.00194919105007969 MMC
vnz_05440 1.47412679778417 1.27421679338726e-05 MMC
vnz_06085 1.47380329095613 3.59402164566721e-05 MMC
vnz_21315 1.47369706086172 8.79182242364341e-05 MMC
vnz_11625 1.47307858014866 6.50742977498142e-05 MMC
pvnz_36875 1.47081024229543 4.36709604536428e-05 MMC
vnz_36635 1.46946256106277 0.0121882254685442 MMC
vnz_07110 1.46934741069755 3.99226454009303e-05 MMC
vnz_19780 1.46830618587434 0.00206833461622802 MMC
vnz_31215 1.46729607727906 0.000176068584969866 MMC
vnz_16175 1.46580202424294 8.34917879905408e-05 MMC
vnz_25610 1.46539323840411 0.00997643649857829 MMC
vnz_29640 1.4650772430357 0.00120067703276242 MMC
vnz_26330 1.46419432673617 0.00255441672767113 MMC
vnz_11845 1.4641133994595 0.00235210895743444 MMC
vnz_25670 1.46163947417015 2.20119524058381e-05 MMC
pvnz_37470 1.46116108888953 0.0022679159986831 MMC
vnz_17980 1.45906371347949 1.51594922964736e-07 MMC
vnz_25875 1.45892450479607 4.08788287596465e-05 MMC
vnz_16985 1.4585756458853 7.55137277077463e-05 MMC
vnz_07710 1.4585403005857 1.88466295707094e-06 MMC
vnz_11345 1.45777168256211 1.92903278677255e-05 MMC
vnz_05610 1.45728042480977 4.75531532263036e-05 MMC
vnz_07875 1.45561486436839 2.37196843809835e-06 MMC
vnz_24850 1.45474719350175 0.000179921613541923 MMC
vnz_19270 1.45419991453199 1.08467147737174e-05 MMC
vnz_26635 1.45230566971795 3.34492955329079e-05 MMC
vnz_13490 1.45140132294506 0.000280125293524583 MMC
vnz_29610 1.450550452916 0.00619144727148674 MMC
vnz_17160 1.44996256202247 9.16176896214084e-06 MMC
vnz_18350 1.44910527950397 1.02377276906124e-06 MMC
vnz_22630 1.44861039500836 2.09687243251579e-06 MMC
vnz_18930 1.44790181301088 3.27233695933171e-07 MMC
vnz_23690 1.44716032294005 2.50362427327463e-05 MMC
vnz_05195 1.4462817611202 0.00051455752594772 MMC
vnz_21440 1.44495799747208 6.12866811592183e-07 MMC
vnz_19860 1.44474528178007 0.000168117603438579 MMC
vnz_28085 1.44433974805953 0.000200793896673532 MMC
vnz_31900 1.44232485652485 0.00164651568945872 MMC
vnz_24955 1.4421399706977 2.07156715710471e-06 MMC
vnz_18065 1.4416726949885 3.27088023333568e-06 MMC
vnz_14880 1.44081084333498 5.25277667008729e-06 MMC
vnz_23390 1.44032258102153 2.45669904550174e-05 MMC
vnz_11280 1.43922670158655 1.01764095108057e-05 MMC
pvnz_37235 1.43893714353843 5.26272103743442e-05 MMC
vnz_11430 1.43752742503231 4.17399636439674e-06 MMC
vnz_09515 1.43725823944116 0.000264451140488915 MMC
vnz_19245 1.43708416353239 0.000310600551912501 MMC
vnz_11800 1.43683748364934 2.09910183713628e-06 MMC
vnz_20015 1.43620549135416 3.1386929352579e-06 MMC
vnz_22160 1.43536329801141 5.51424314403568e-06 MMC
vnz_26530 1.43326257966408 4.48909339323365e-05 MMC
vnz_24545 1.43262392714124 2.23971644032086e-07 MMC
vnz_21790 1.43232318289024 2.06081714052308e-05 MMC
vnz_31695 1.43228008329957 0.00424177051783157 MMC
vnz_30625 1.43227240364542 0.0152223610060546 MMC
vnz_14785 1.43140878881199 0.00012846202434039 MMC
vnz_25450 1.43106404537883 0.00274490685520826 MMC
vnz_11705 1.43102345452161 1.40969644317299e-05 MMC
vnz_29470 1.43090919072172 0.00491770524732402 MMC
vnz_20225 1.43060815547949 7.40423001315782e-05 MMC
vnz_17100 1.42990599897722 0.000261837577253844 MMC
vnz_21795 1.42895230578455 1.36826415834805e-05 MMC
vnz_13075 1.42603602411614 0.00222101930271654 MMC
vnz_10830 1.42493323922324 8.57199159991326e-06 MMC
vnz_11750 1.42384023569596 6.7498760908196e-06 MMC
vnz_09985 1.42286328995295 2.31465616956802e-05 MMC
vnz_13190 1.422653490677 6.59003015866321e-07 MMC
vnz_24860 1.42254969365701 0.00254444309990375 MMC
vnz_23940 1.422338631844 0.000383129323896436 MMC
vnz_21745 1.42074106282757 8.95113177875862e-05 MMC
vnz_03690 1.42030311217888 0.00104598903968428 MMC
vnz_25535 1.42021734606515 1.07253639014678e-05 MMC
vnz_15690 1.41936024005158 0.00103375798417121 MMC
vnz_14790 1.41824543886258 8.22765923059146e-05 MMC
vnz_19035 1.41697292171468 2.02991520626127e-06 MMC
vnz_20750 1.41603095700632 2.05468523839256e-05 MMC
vnz_14900 1.41601002465128 2.78413040992516e-06 MMC
vnz_16730 1.41591328158823 0.00113957623510536 MMC
vnz_17260 1.41423424021434 5.27298683762047e-06 MMC
vnz_05925 1.41404671729833 0.000195049300576767 MMC
vnz_23330 1.41369251766832 9.12764167044522e-07 MMC
vnz_15115 1.41361793969972 0.00477112673312782 MMC
vnz_18700 1.41252932414964 1.99052481080781e-06 MMC
vnz_25165 1.41220811533581 0.00183780218209742 MMC
vnz_05750 1.41101710148848 3.20818647156563e-05 MMC
vnz_21890 1.41027472004834 0.00049635549920703 MMC
vnz_20420 1.40991233043749 7.62673014753599e-06 MMC
vnz_25700 1.40982063877147 0.000113447051027438 MMC
vnz_06190 1.40890528697317 0.00184102797407098 MMC
vnz_14875 1.40847050968697 0.000195881869076457 MMC
vnz_18890 1.40701894511727 0.00372069945369813 MMC
vnz_21585 1.40641957084632 0.0360128264725465 MMC
vnz_09435 1.40612361050355 0.000517134171809264 MMC
vnz_15970 1.40552197408159 0.000659680121514145 MMC
vnz_21050 1.40521971963505 0.000164016639155261 MMC
vnz_19455 1.40518834777943 0.000167910532377048 MMC
vnz_18565 1.40340590983353 0.0162557606149663 MMC
vnz_11865 1.40328323391347 5.81849167984449e-06 MMC
vnz_14685 1.40179772424813 2.73129272121982e-06 MMC
vnz_13535 1.40159101378394 0.00322123985304075 MMC
vnz_24775 1.40148038895986 6.12866811592183e-07 MMC
vnz_21020 1.40110732029671 6.62731679517328e-06 MMC
vnz_24450 1.40081566825079 0.000806476985670065 MMC
vnz_09750 1.40025132744047 0.0021742198368423 MMC
vnz_24770 1.40009282562549 8.07989939865963e-05 MMC
vnz_23695 1.39974315748796 3.92230747748557e-06 MMC
vnz_18885 1.39965026981119 0.000803612905887312 MMC
vnz_31415 1.39805778588412 0.000110555769048764 MMC
vnz_19680 1.39709684951241 0.000133058462096591 MMC
pvnz_37260 1.39632666901123 0.00922977953085298 MMC
vnz_23310 1.39600860850411 2.54352252997653e-05 MMC
vnz_23935 1.394894361356 0.0040321852629061 MMC
vnz_32895 1.39480602959572 0.00149157492669519 MMC
vnz_11890 1.39446841296339 1.4069068651378e-05 MMC
vnz_22270 1.39390398019985 0.000968674501949435 MMC
vnz_17105 1.39230695692189 1.04721960246893e-05 MMC
vnz_23910 1.39193663779745 7.29163989552766e-06 MMC
vnz_26150 1.39154288853013 8.5962361497603e-05 MMC
vnz_16780 1.39104053565779 1.06304019153339e-06 MMC
vnz_08165 1.39006135788968 0.00101520963029065 MMC
vnz_00760 1.3897911572452 3.11452295450312e-05 MMC
vnz_13975 1.38954825927311 0.00100326458029951 MMC
vnz_18025 1.38872238501377 7.48055456036952e-08 MMC
vnz_28865 1.38832452783563 0.000590231675242098 MMC
vnz_20305 1.38747818552325 1.13813127912325e-06 MMC
vnz_15360 1.38739325228183 3.54164273391628e-06 MMC
vnz_34105 1.38671137302025 0.00230630552618959 MMC
vnz_23095 1.38562554949272 0.000153121498650321 MMC
vnz_21880 1.38422034010834 0.000190981453510497 MMC
vnz_14585 1.38417053759044 2.96725420358745e-06 MMC
vnz_07575 1.38408093115772 0.00129870920472685 MMC
vnz_10260 1.38401060821223 0.01343534636735 MMC
vnz_19325 1.38279969385791 1.4746831944911e-05 MMC
vnz_23420 1.38244804478132 0.00351485376768969 MMC
vnz_24025 1.38205486780658 0.0034605778970086 MMC
vnz_22575 1.38135326753414 0.000142960160757332 MMC
vnz_08790 1.38105987775311 3.34490663507581e-06 MMC
vnz_00445 1.38035786956993 0.00208611474228112 MMC
vnz_17860 1.37993005159667 2.08018771144906e-06 MMC
vnz_17350 1.37866770798891 2.20957624139338e-06 MMC
vnz_13045 1.37661537908073 0.000281343788523915 MMC
vnz_19165 1.37659189431247 0.000155667297647674 MMC
vnz_08725 1.37613983234108 1.57265406887046e-05 MMC
vnz_14665 1.3731560469302 0.00021994736917998 MMC
vnz_29155 1.37239776023722 0.000966292097345778 MMC
vnz_06420 1.37215971498808 0.000193972259893069 MMC
vnz_14610 1.37067263824107 1.4345420892731e-05 MMC
vnz_25520 1.37043505804207 1.01441517137068e-05 MMC
vnz_17870 1.37015872892049 1.72752117065656e-05 MMC
vnz_02565 1.37009395566368 0.000151396215411514 MMC
vnz_07785 1.36857249043367 6.1224411941507e-05 MMC
vnz_26520 1.36756212026981 0.000150434129444403 MMC
vnz_19905 1.36742280140943 2.94726080370818e-06 MMC
vnz_00840 1.36718268345039 0.000375897205570046 MMC
vnz_11710 1.36522097649837 1.03944526627827e-05 MMC
vnz_18845 1.36432266996839 0.000535224405737189 MMC
vnz_14915 1.36315988500702 3.9542019742377e-07 MMC
vnz_18090 1.35837249951453 3.04953325705343e-07 MMC
vnz_18370 1.35740744169717 5.87677001804147e-06 MMC
vnz_06015 1.35661125253657 3.23086828527376e-07 MMC
vnz_01505 1.35625590770142 0.0144971864586433 MMC
vnz_13665 1.35575351380123 1.83221223727784e-05 MMC
vnz_15945 1.35555869728342 0.00949169889774016 MMC
vnz_17115 1.35456124396648 0.00229602190174306 MMC
vnz_02570 1.35330526176399 0.000197575476417152 MMC
vnz_16030 1.3524787374585 4.67164460402929e-07 MMC
vnz_11915 1.3522294529 0.000195049300576767 MMC
vnz_24970 1.35214493276804 6.78035237239657e-06 MMC
vnz_20925 1.35168970720264 6.79427994203375e-05 MMC
vnz_25115 1.35049471625823 4.90244096952294e-05 MMC
vnz_28855 1.35029385745054 0.0364489282710626 MMC
vnz_21165 1.35001184586154 2.18262025797543e-06 MMC
vnz_05650 1.34811957187711 0.000434693130402181 MMC
vnz_04000 1.34807841136016 0.0156036981585801 MMC
vnz_20680 1.34757754255441 0.000260191468806799 MMC
vnz_23770 1.34712702479147 4.77197366312489e-06 MMC
vnz_14690 1.34554488348262 5.913208911311e-05 MMC
vnz_27820 1.34550052047744 0.0111562603280952 MMC
vnz_10940 1.34549006549778 0.044063327412482 MMC
vnz_27160 1.34509148687103 1.86395178162923e-05 MMC
vnz_17280 1.34456827383078 6.80769764466617e-06 MMC
vnz_15030 1.34446361382223 0.000223773021796861 MMC
vnz_12215 1.34319929809809 0.00123080065897333 MMC
vnz_22750 1.34306111835224 4.40687027886051e-06 MMC
vnz_14495 1.34228944410064 0.00141265525105454 MMC
vnz_01580 1.34187117846802 0.00016171212196273 MMC
vnz_15595 1.34066662679299 1.49426229127899e-05 MMC
vnz_22180 1.33963177934497 2.54280362669535e-05 MMC
vnz_21920 1.33948757323364 1.02302436989095e-05 MMC
vnz_16170 1.33813814960164 0.000228421530817178 MMC
vnz_24885 1.33791463167388 0.0022951576231012 MMC
vnz_02290 1.33729811219323 0.000599529280715299 MMC
vnz_21285 1.33706824388561 7.12004866534137e-05 MMC
vnz_14000 1.33565237403197 0.00102602167890319 MMC
vnz_03980 1.33474712659563 0.000401043718363286 MMC
vnz_30205 1.33443800739465 0.0042434177937801 MMC
vnz_05445 1.33421997161442 0.000178450271485623 MMC
vnz_03230 1.33409988460922 0.00049047056588982 MMC
vnz_16075 1.33240755066612 2.80939121710224e-06 MMC
vnz_31790 1.33238604314591 0.000310353706625538 MMC
vnz_10890 1.33065144608996 0.0034682905406696 MMC
vnz_05015 1.32948740638301 0.000921903110054282 MMC
vnz_14445 1.32939451006766 0.000367859742534463 MMC
vnz_35490 1.32927875183662 0.00018125658598422 MMC
vnz_17925 1.32924696173439 5.34460006724799e-07 MMC
vnz_22795 1.32860865490971 6.77466079700329e-06 MMC
vnz_27270 1.32810888790537 6.92481765179153e-05 MMC
vnz_01350 1.3271913318001 2.39734705724791e-05 MMC
vnz_15310 1.32657727158884 0.000225527560117059 MMC
vnz_00860 1.32646799944923 0.000393338931537106 MMC
vnz_10880 1.32618239860804 2.36753784182035e-05 MMC
vnz_00490 1.32572218681437 6.88421666860754e-06 MMC
vnz_09665 1.32569358028383 1.65059741595442e-05 MMC
vnz_19650 1.32556420390854 8.88398778906196e-06 MMC
vnz_26975 1.32528574100703 0.0344739105887461 MMC
vnz_21820 1.32220541587609 9.21949919383832e-05 MMC
vnz_22420 1.32167678316106 0.00116972096886591 MMC
vnz_04165 1.32093378695234 0.0356374740367121 MMC
vnz_28255 1.32015853918577 0.0174616914807971 MMC
vnz_28410 1.3198396870551 3.67179522125113e-06 MMC
vnz_16825 1.31826037349377 5.71142807452667e-07 MMC
vnz_07705 1.31800447483283 8.92944643603399e-07 MMC
vnz_07075 1.31751470718679 5.92756419851104e-06 MMC
vnz_22860 1.31637995304865 2.29126509596247e-05 MMC
vnz_23400 1.31576418279852 0.00568468727417064 MMC
vnz_08660 1.31542471439134 0.000603954290293081 MMC
vnz_16575 1.31530177014336 6.16151406848959e-06 MMC
vnz_18485 1.31416210733321 6.47292638160631e-05 MMC
vnz_17855 1.31338963060276 5.51823184809291e-05 MMC
vnz_17930 1.3132669920083 1.16100316390387e-05 MMC
vnz_07700 1.31310678790868 1.04054312069445e-06 MMC
vnz_25585 1.31310537297689 9.1847865587731e-05 MMC
vnz_27035 1.30960019803497 0.00213952565779331 MMC
vnz_30115 1.30945765821969 0.0308524116808437 MMC
vnz_25735 1.30915496876219 0.000116001896658168 MMC
vnz_21160 1.30784304423718 9.12764167044522e-07 MMC
vnz_20200 1.30700666043264 0.00831433887713543 MMC
vnz_14885 1.3066599111869 3.69334686126216e-05 MMC
vnz_14450 1.30548207654316 0.00247286128339542 MMC
vnz_20185 1.3051559187121 2.29310655836749e-06 MMC
vnz_21825 1.30449432169735 1.41748965502346e-06 MMC
vnz_31070 1.30444998527359 0.000109801768956501 MMC
vnz_13285 1.30402003904223 0.000157533041580109 MMC
vnz_24590 1.30382135696022 0.0164124993533448 MMC
vnz_23640 1.30355347382803 4.08301953885694e-06 MMC
vnz_17940 1.30348446659728 0.0117425189493494 MMC
vnz_22405 1.30345980263968 9.53202737468664e-06 MMC
vnz_25240 1.30317595692803 1.26631394139567e-05 MMC
vnz_12730 1.3021697732819 0.000123152416487368 MMC
vnz_22610 1.30179974547754 0.00168240350275317 MMC
vnz_08615 1.29916974714758 0.000296522121478553 MMC
vnz_06460 1.29903295612736 0.0349122660895135 MMC
vnz_30605 1.29887120444398 0.0185978416549427 MMC
vnz_16255 1.29885140798907 0.0346424704311577 MMC
vnz_14255 1.2986208389422 0.00391266177296076 MMC
vnz_32050 1.29848465374555 0.000119428733725393 MMC
vnz_03325 1.297977677145 0.000942285630123322 MMC
vnz_20060 1.29736436528328 0.000642976422936952 MMC
vnz_02700 1.29729024694317 0.000228348340752431 MMC
vnz_15410 1.29717495872429 0.00317926612281602 MMC
vnz_14270 1.29685027810845 9.54074341974855e-06 MMC
vnz_14800 1.29672730682965 1.29722587771368e-06 MMC
vnz_13020 1.29660773552521 6.66677045176493e-06 MMC
vnz_32835 1.29611517745676 0.0243772076325077 MMC
vnz_22355 1.29552176778589 1.53016842334116e-06 MMC
vnz_18005 1.29528686905395 8.82926679665689e-06 MMC
vnz_29680 1.29518710507535 0.00434498505258813 MMC
vnz_09855 1.29427777553437 0.000260568638522229 MMC
vnz_18735 1.29396835041636 0.00608876508139709 MMC
vnz_10115 1.29379755657702 0.000191378680009885 MMC
vnz_22515 1.29307625629671 0.00284919736365115 MMC
vnz_25160 1.29305584864974 0.00205590105635012 MMC
vnz_24790 1.29057120975304 5.99807134269991e-05 MMC
vnz_14795 1.29018554087287 0.000250627249365753 MMC
vnz_11400 1.28948412247713 2.14350319301484e-05 MMC
vnz_15975 1.28814640508827 5.84956473694109e-07 MMC
vnz_18880 1.28770558910093 0.000864868511332863 MMC
vnz_11805 1.28768515574086 9.81641524704615e-06 MMC
vnz_32395 1.28305042821786 0.00151504025438205 MMC
vnz_10580 1.28192184466586 6.02133864893015e-06 MMC
vnz_07355 1.28150533221018 4.43583356338844e-05 MMC
vnz_08685 1.28136926557997 6.76760150548754e-05 MMC
vnz_13585 1.28110668179968 0.000669800548388848 MMC
vnz_15870 1.28084564587536 0.00706922204951527 MMC
vnz_13310 1.28026812114489 0.000435837306552657 MMC
vnz_17990 1.28011678706303 0.000475765123325159 MMC
vnz_06860 1.28002485514692 6.30534373914776e-06 MMC
vnz_22400 1.27827025823831 0.000117894388633606 MMC
vnz_18705 1.27771469752097 0.010712145383029 MMC
vnz_29455 1.27591327741715 0.000241084610293787 MMC
vnz_06155 1.27538497026808 2.13840063886832e-05 MMC
vnz_20220 1.27532747079704 0.000263019797268294 MMC
vnz_16015 1.2736974888596 3.58575814367453e-05 MMC
vnz_07560 1.27175060847066 0.000267163825152113 MMC
vnz_21190 1.27155271587375 1.4164661492763e-05 MMC
vnz_16275 1.27122658344979 0.000137345693297938 MMC
vnz_17555 1.27070535346883 5.59869085350773e-07 MMC
vnz_31380 1.27017321734518 0.0001023214337797 MMC
vnz_22615 1.27003038538708 6.89093007416918e-05 MMC
vnz_21885 1.2700192918947 1.95161035174164e-05 MMC
vnz_29745 1.26932103374882 0.000321937369584659 MMC
vnz_19345 1.26872713471399 1.83264468938647e-05 MMC
vnz_18265 1.26822793357485 0.000260060684160857 MMC
vnz_04815 1.26725564445944 0.000394656309848472 MMC
vnz_26490 1.26674375508419 1.67179500071316e-05 MMC
vnz_12060 1.26647038116517 0.000696810515732027 MMC
vnz_22190 1.26590580671463 0.00587427111340229 MMC
vnz_15745 1.26553886045147 0.000838684450708365 MMC
vnz_19175 1.26495899186497 0.0185841942787832 MMC
vnz_16810 1.26436816800234 0.000193325177143027 MMC
vnz_16570 1.26135599471628 5.11700672595654e-05 MMC
vnz_26320 1.25954642651874 0.00189098167073691 MMC
vnz_26515 1.25923977578193 0.000165480271144553 MMC
vnz_12980 1.25779044916121 6.63805008618779e-06 MMC
vnz_16550 1.25514803307602 1.68052002979135e-06 MMC
vnz_05020 1.25456596327813 0.00100865465058471 MMC
vnz_14770 1.25448108140827 0.000247701731789269 MMC
vnz_14295 1.25371892774265 0.00165078666319326 MMC
vnz_30200 1.25300930500757 0.0310220540768184 MMC
vnz_12725 1.25280321395242 0.000183153673625476 MMC
vnz_29770 1.25182108413166 1.5039871265011e-06 MMC
vnz_19550 1.25062248069932 0.00133077757560558 MMC
vnz_00995 1.25018640002092 0.000448671463584236 MMC
vnz_35640 1.25002485173598 0.000231048552797364 MMC
vnz_11925 1.24979172637473 0.00255441672767113 MMC
vnz_29345 1.24882766825633 0.00136362622016795 MMC
vnz_27430 1.24851252170273 3.18694835452344e-05 MMC
vnz_03930 1.24805414715327 3.45480311357864e-06 MMC
vnz_23460 1.24725193329257 0.000245113285241408 MMC
vnz_20260 1.24697247898474 0.00151032948215177 MMC
vnz_05860 1.24654137492052 0.000925234893286866 MMC
vnz_23905 1.24653829703301 1.66528346920442e-07 MMC
vnz_16485 1.24370803438365 0.000198853084792884 MMC
vnz_12550 1.24235553595666 9.08002334913797e-05 MMC
vnz_20545 1.24229909134253 1.37767651729175e-06 MMC
vnz_28090 1.24213949939501 0.000392583817250238 MMC
vnz_25880 1.24196543409135 2.41630744150814e-05 MMC
vnz_31895 1.24191727454366 0.0189539893652619 MMC
vnz_07005 1.24134824521253 0.00629542966038414 MMC
vnz_31205 1.24101200698787 0.00304434364643291 MMC
vnz_20605 1.24069624252832 0.0127947623761561 MMC
vnz_26925 1.24037774905912 0.0279452997022783 MMC
vnz_18375 1.23993055054599 1.73445947067638e-05 MMC
vnz_31775 1.23954012861189 0.00163460493231221 MMC
vnz_08115 1.23948661090714 0.000519216860946299 MMC
vnz_23035 1.23939091805076 0.00173066935513492 MMC
vnz_13990 1.23836173978461 0.0206543556067707 MMC
vnz_02485 1.23779024376775 0.000103286788280458 MMC
vnz_04850 1.23690844161471 0.0073199269842786 MMC
vnz_19915 1.23667234438454 0.000106539858604508 MMC
vnz_11745 1.2365868623842 1.16077823059277e-05 MMC
vnz_34100 1.2352915713296 0.021278222559988 MMC
vnz_29720 1.23464386206408 0.0229104855090966 MMC
