gene	logFC	FDR	add_variable
vnz_04220	-0.0319767577591495	0.999974498243661	wt13-wt20
vnz_22795	0.054684558385824	0.999974498243661	wt13-wt20
vnz_20475	-0.32825293862912	0.999974498243661	wt13-wt20
vnz_00250	0.154767335972495	0.999974498243661	wt13-wt20
vnz_30335	-0.259772351360182	0.999974498243661	wt13-wt20
vnz_10595	-0.0902241236031469	0.999974498243661	wt13-wt20
vnz_16425	-0.0614408453980061	0.999974498243661	wt13-wt20
vnz_31210	0.0508036624102473	0.999974498243661	wt13-wt20
vnz_07410	0.240621490730849	0.999974498243661	wt13-wt20
vnz_31045	0.376644537427459	0.999974498243661	wt13-wt20
vnz_00085	-0.129795741756476	0.999974498243661	wt13-wt20
vnz_03460	0.278057504542916	0.999974498243661	wt13-wt20
vnz_32480	0.218757411005282	0.999974498243661	wt13-wt20
vnz_19235	0.362081264347549	0.999974498243661	wt13-wt20
vnz_11960	0.251140218201692	0.999974498243661	wt13-wt20
vnz_05160	0.296516297650714	0.999974498243661	wt13-wt20
vnz_31985	0.0205707403670932	0.999974498243661	wt13-wt20
vnz_24890	0.165790418736169	0.999974498243661	wt13-wt20
vnz_22310	0.405680111611601	0.999974498243661	wt13-wt20
vnz_08635	-0.333138035301178	0.999974498243661	wt13-wt20
vnz_07760	0.236986701221245	0.999974498243661	wt13-wt20
vnz_25965	0.352045651245383	0.999974498243661	wt13-wt20
vnz_32200	-0.144688135190881	0.999974498243661	wt13-wt20
vnz_27445	-0.194404149442634	0.999974498243661	wt13-wt20
vnz_01575	0.302296061540747	0.999974498243661	wt13-wt20
vnz_17030	0.347705189240518	0.999974498243661	wt13-wt20
vnz_35215	0.29126743877617	0.999974498243661	wt13-wt20
vnz_15665	0.35656048849491	0.999974498243661	wt13-wt20
vnz_23230	-0.0134474680181341	0.999974498243661	wt13-wt20
vnz_09975	0.158864879080252	0.999974498243661	wt13-wt20
vnz_13945	0.0372610573252145	0.999974498243661	wt13-wt20
vnz_08050	0.226733037240517	0.999974498243661	wt13-wt20
vnz_16510	0.0337200326297244	0.999974498243661	wt13-wt20
vnz_16340	-0.109734237396069	0.999974498243661	wt13-wt20
vnz_19940	0.263015571257994	0.999974498243661	wt13-wt20
vnz_18260	-0.375967803734965	0.999974498243661	wt13-wt20
vnz_16515	-0.0285543984370679	0.999974498243661	wt13-wt20
vnz_15850	-0.322035300757533	0.999974498243661	wt13-wt20
vnz_01755	-0.225894544649966	0.999974498243661	wt13-wt20
vnz_15875	0.302822603836099	0.999974498243661	wt13-wt20
vnz_25605	0.0778055126005305	0.999974498243661	wt13-wt20
vnz_06165	0.0494107963510818	0.999974498243661	wt13-wt20
vnz_14390	0.237833312010864	0.999974498243661	wt13-wt20
vnz_13080	-0.107807120265887	0.999974498243661	wt13-wt20
vnz_03470	0.168096197282918	0.999974498243661	wt13-wt20
vnz_17110	-0.0614896570129594	0.999974498243661	wt13-wt20
vnz_18040	0.187280336924415	0.999974498243661	wt13-wt20
vnz_26675	0.0982242734507288	0.999974498243661	wt13-wt20
vnz_06865	0.11489110251844	0.999974498243661	wt13-wt20
vnz_13035	-0.285872665531529	0.999974498243661	wt13-wt20
vnz_32120	-0.0168135941392324	0.999974498243661	wt13-wt20
vnz_09310	0.0203045393675609	0.999974498243661	wt13-wt20
vnz_15525	0.0148571746392664	0.999974498243661	wt13-wt20
vnz_23895	0.193714846368437	0.999974498243661	wt13-wt20
vnz_12390	-0.0894794579949258	0.999974498243661	wt13-wt20
vnz_06270	-0.218536542411596	0.999974498243661	wt13-wt20
vnz_10920	-0.0822555658574167	0.999974498243661	wt13-wt20
vnz_25835	0.122962802202294	0.999974498243661	wt13-wt20
vnz_33145	0.000872594862675633	0.999974498243661	wt13-wt20
vnz_11080	-0.113450299705207	0.999974498243661	wt13-wt20
vnz_25340	0.0471629221845175	0.999974498243661	wt13-wt20
vnz_05085	-0.134218499728225	0.999974498243661	wt13-wt20
vnz_11830	-0.0860898807069053	0.999974498243661	wt13-wt20
vnz_33450	0.248746493860866	0.999974498243661	wt13-wt20
vnz_00360	0.107268159228117	0.999974498243661	wt13-wt20
vnz_21205	-0.0234554306849315	0.999974498243661	wt13-wt20
vnz_24585	-0.0936030958602409	0.999974498243661	wt13-wt20
vnz_09440	-0.119842621779855	0.999974498243661	wt13-wt20
vnz_08465	0.178330698322437	0.999974498243661	wt13-wt20
vnz_08370	0.0243200456658844	0.999974498243661	wt13-wt20
vnz_03925	-0.263663544780639	0.999974498243661	wt13-wt20
vnz_19230	0.0997885417208584	0.999974498243661	wt13-wt20
vnz_05905	0.0244354890390174	0.999974498243661	wt13-wt20
vnz_16355	0.232627591174809	0.999974498243661	wt13-wt20
vnz_11095	-0.101837179827426	0.999974498243661	wt13-wt20
vnz_35350	-0.02176754677704	0.999974498243661	wt13-wt20
vnz_19795	0.184397959707771	0.999974498243661	wt13-wt20
vnz_13600	0.250391649148524	0.999974498243661	wt13-wt20
vnz_06390	-0.0769806207197719	0.999974498243661	wt13-wt20
vnz_02900	0.025152703232739	0.999974498243661	wt13-wt20
vnz_26010	0.0485091851355066	0.999974498243661	wt13-wt20
vnz_29075	-0.135241971599787	0.999974498243661	wt13-wt20
vnz_07225	0.184289835822676	0.999974498243661	wt13-wt20
vnz_08775	-0.193889087078497	0.999974498243661	wt13-wt20
vnz_03240	-0.105130970558136	0.999974498243661	wt13-wt20
vnz_15895	0.196442271233832	0.999974498243661	wt13-wt20
vnz_17355	-0.192066519231862	0.999974498243661	wt13-wt20
vnz_24760	0.109014847051521	0.999974498243661	wt13-wt20
vnz_05940	0.260849223484993	0.999974498243661	wt13-wt20
vnz_23885	0.333571445717941	0.999974498243661	wt13-wt20
vnz_31555	-0.0418436700829806	0.999974498243661	wt13-wt20
vnz_15220	-0.0157938249444117	0.999974498243661	wt13-wt20
vnz_06260	0.110109340405424	0.999974498243661	wt13-wt20
vnz_21260	0.134610901638837	0.999974498243661	wt13-wt20
vnz_35850	-0.023845896511299	0.999974498243661	wt13-wt20
vnz_07915	0.0674093041799806	0.999974498243661	wt13-wt20
vnz_03265	-0.233559187606875	0.999974498243661	wt13-wt20
vnz_08595	0.121876360708196	0.999974498243661	wt13-wt20
vnz_34640	0.235519043197558	0.999974498243661	wt13-wt20
vnz_05955	0.167625546407866	0.999974498243661	wt13-wt20
vnz_13180	0.257382236721909	0.999974498243661	wt13-wt20
vnz_12010	0.107892272650764	0.999974498243661	wt13-wt20
vnz_10555	0.00801942366081292	0.999974498243661	wt13-wt20
vnz_17685	-0.00975004625805081	0.999974498243661	wt13-wt20
vnz_26195	0.23074479042626	0.999974498243661	wt13-wt20
vnz_09290	-0.0950891479435112	0.999974498243661	wt13-wt20
vnz_01225	0.0385167046277746	0.999974498243661	wt13-wt20
vnz_07830	0.115959214903637	0.999974498243661	wt13-wt20
vnz_18145	0.0952352227793279	0.999974498243661	wt13-wt20
vnz_17075	-0.0552906749048526	0.999974498243661	wt13-wt20
vnz_13715	-0.0635453183136392	0.999974498243661	wt13-wt20
vnz_24045	0.243737293828374	0.999974498243661	wt13-wt20
vnz_04305	-0.181533804193548	0.999974498243661	wt13-wt20
vnz_22865	-0.0305087705080647	0.999974498243661	wt13-wt20
vnz_27450	-0.297476954799677	0.999974498243661	wt13-wt20
vnz_20555	0.172391236946698	0.999974498243661	wt13-wt20
vnz_36495	-0.232604684387829	0.999974498243661	wt13-wt20
vnz_23685	0.114006346440655	0.999974498243661	wt13-wt20
vnz_05985	0.0519905659507281	0.999974498243661	wt13-wt20
vnz_27435	-0.140695011597503	0.999974498243661	wt13-wt20
vnz_11570	-0.145133650102204	0.999974498243661	wt13-wt20
vnz_05380	-0.108616368491436	0.999974498243661	wt13-wt20
vnz_22075	-0.235788217490205	0.999974498243661	wt13-wt20
vnz_19225	0.0429562038608425	0.999974498243661	wt13-wt20
vnz_09670	0.149714469429812	0.999974498243661	wt13-wt20
vnz_12415	0.277623302716264	0.999974498243661	wt13-wt20
vnz_15950	-0.0482625078322874	0.999974498243661	wt13-wt20
vnz_04495	0.0115395406272164	0.999974498243661	wt13-wt20
vnz_23215	0.195966801433204	0.999974498243661	wt13-wt20
vnz_12455	0.0112245921221494	0.999974498243661	wt13-wt20
vnz_31110	0.154109271827292	0.999974498243661	wt13-wt20
vnz_08985	0.102448284916598	0.999974498243661	wt13-wt20
vnz_10960	0.184485673444115	0.999974498243661	wt13-wt20
vnz_25855	0.164732948787844	0.999974498243661	wt13-wt20
vnz_02680	0.0170895178376677	0.999974498243661	wt13-wt20
vnz_23100	-0.0370821419495222	0.999974498243661	wt13-wt20
vnz_24020	-0.11269210505227	0.999974498243661	wt13-wt20
vnz_10855	0.0546985996713743	0.999974498243661	wt13-wt20
vnz_05435	0.0157506071611201	0.999974498243661	wt13-wt20
vnz_23220	0.210559719373859	0.999974498243661	wt13-wt20
vnz_06345	0.116665496927262	0.999974498243661	wt13-wt20
vnz_05235	0.231221053196678	0.999974498243661	wt13-wt20
vnz_23825	-0.13063583844249	0.999974498243661	wt13-wt20
vnz_26345	0.341444540898837	0.999974498243661	wt13-wt20
vnz_36465	-0.173511935374732	0.999974498243661	wt13-wt20
vnz_19955	0.20179246216096	0.999974498243661	wt13-wt20
vnz_24735	0.0198161857399818	0.999974498243661	wt13-wt20
vnz_03035	-0.0841146542734638	0.999974498243661	wt13-wt20
vnz_18295	0.278714841043472	0.999974498243661	wt13-wt20
vnz_35645	0.103457916862996	0.999974498243661	wt13-wt20
vnz_26710	-0.141352373198734	0.999974498243661	wt13-wt20
vnz_16395	-0.256140710180038	0.999974498243661	wt13-wt20
vnz_13350	-0.098660828590197	0.999974498243661	wt13-wt20
vnz_14525	-0.16927651852449	0.999974498243661	wt13-wt20
vnz_30250	0.224146066499371	0.999974498243661	wt13-wt20
vnz_06815	0.0395166504112281	0.999974498243661	wt13-wt20
vnz_31725	-0.0565093399004405	0.999974498243661	wt13-wt20
vnz_32415	0.205988238405428	0.999974498243661	wt13-wt20
vnz_27180	0.346894766429673	0.999974498243661	wt13-wt20
vnz_19965	-0.0231446109375924	0.999974498243661	wt13-wt20
vnz_19060	-0.031085386621357	0.999974498243661	wt13-wt20
vnz_23950	0.209077831804835	0.999974498243661	wt13-wt20
vnz_03620	0.201986726593259	0.999974498243661	wt13-wt20
vnz_00440	0.216995047995995	0.999974498243661	wt13-wt20
vnz_01335	0.00540570164915224	0.999974498243661	wt13-wt20
vnz_26020	0.181423617592519	0.999974498243661	wt13-wt20
vnz_22800	-0.0857007721883326	0.999974498243661	wt13-wt20
vnz_06640	-0.167165721277736	0.999974498243661	wt13-wt20
vnz_16855	-0.05309977856923	0.999974498243661	wt13-wt20
vnz_26765	-0.144303903179539	0.999974498243661	wt13-wt20
vnz_01165	0.0963487380448315	0.999974498243661	wt13-wt20
vnz_20810	0.0190540699219132	0.999974498243661	wt13-wt20
vnz_36615	0.0837187441024304	0.999974498243661	wt13-wt20
vnz_31165	0.129526580633617	0.999974498243661	wt13-wt20
vnz_05530	-0.013105874516201	0.999974498243661	wt13-wt20
vnz_25795	0.0704586498364801	0.999974498243661	wt13-wt20
vnz_36035	0.135105584507622	0.999974498243661	wt13-wt20
vnz_14200	0.04737996212551	0.999974498243661	wt13-wt20
vnz_02120	0.0170868525264896	0.999974498243661	wt13-wt20
vnz_14680	-0.166307915824731	0.999974498243661	wt13-wt20
vnz_07715	0.112191430179792	0.999974498243661	wt13-wt20
vnz_17705	0.167910995491691	0.999974498243661	wt13-wt20
vnz_01670	0.18238787174733	0.999974498243661	wt13-wt20
vnz_03715	0.159911227734218	0.999974498243661	wt13-wt20
vnz_06395	0.0307590470717593	0.999974498243661	wt13-wt20
vnz_32880	0.0383502404506635	0.999974498243661	wt13-wt20
vnz_36115	0.0831034857465092	0.999974498243661	wt13-wt20
vnz_14895	-0.0620731049251149	0.999974498243661	wt13-wt20
vnz_03785	-0.00841484983201483	0.999974498243661	wt13-wt20
vnz_28340	0.238488557193218	0.999974498243661	wt13-wt20
vnz_04090	-0.124006970466233	0.999974498243661	wt13-wt20
vnz_26865	0.264946174137962	0.999974498243661	wt13-wt20
vnz_18045	-0.133057161272609	0.999974498243661	wt13-wt20
vnz_28360	-0.222289950009954	0.999974498243661	wt13-wt20
vnz_23960	-0.0925642304455725	0.999974498243661	wt13-wt20
vnz_24085	0.0360884907487901	0.999974498243661	wt13-wt20
vnz_09135	-0.0135903378156186	0.999974498243661	wt13-wt20
vnz_32280	0.18014867834239	0.999974498243661	wt13-wt20
vnz_01060	0.00661564691767885	0.999974498243661	wt13-wt20
vnz_01150	0.0111374326141588	0.999974498243661	wt13-wt20
vnz_19385	0.0734472389345491	0.999974498243661	wt13-wt20
vnz_05915	0.266696872413664	0.999974498243661	wt13-wt20
vnz_31510	0.0105629566428981	0.999974498243661	wt13-wt20
vnz_00620	-0.0768120601868386	0.999974498243661	wt13-wt20
vnz_24010	0.135514385953288	0.999974498243661	wt13-wt20
vnz_05145	-0.144811328918913	0.999974498243661	wt13-wt20
vnz_28280	-0.0740187213491999	0.999974498243661	wt13-wt20
vnz_04275	0.214671394026251	0.999974498243661	wt13-wt20
vnz_32860	0.0397390616362127	0.999974498243661	wt13-wt20
vnz_36460	0.146925270469522	0.999974498243661	wt13-wt20
vnz_30405	0.0515447091347634	0.999974498243661	wt13-wt20
vnz_26760	-0.161713372993309	0.999974498243661	wt13-wt20
vnz_05935	0.1044470263039	0.999974498243661	wt13-wt20
vnz_12315	0.213511219881341	0.999974498243661	wt13-wt20
vnz_24510	-0.145606179380688	0.999974498243661	wt13-wt20
vnz_31275	-0.0445578147380891	0.999974498243661	wt13-wt20
vnz_01750	0.0587164020992745	0.999974498243661	wt13-wt20
vnz_11985	0.0713273547078101	0.999974498243661	wt13-wt20
vnz_17995	-0.0935363314102488	0.999974498243661	wt13-wt20
vnz_15845	0.215847783782727	0.999974498243661	wt13-wt20
vnz_28370	-0.0536939383314568	0.999974498243661	wt13-wt20
vnz_32070	0.0163876387761525	0.999974498243661	wt13-wt20
vnz_27395	0.053662447116241	0.999974498243661	wt13-wt20
vnz_25735	0.020139606473897	0.999974498243661	wt13-wt20
vnz_36030	0.0113814345645906	0.999974498243661	wt13-wt20
vnz_04665	0.0251223388920464	0.999974498243661	wt13-wt20
vnz_04140	0.134247812453913	0.999974498243661	wt13-wt20
vnz_27160	-0.0195473163667265	0.999974498243661	wt13-wt20
vnz_16910	-0.166026443231012	0.999974498243661	wt13-wt20
vnz_01975	0.0117968885489045	0.999974498243661	wt13-wt20
vnz_11675	-0.00679991372640842	0.999974498243661	wt13-wt20
vnz_03260	0.29856063632633	0.999974498243661	wt13-wt20
vnz_03770	0.0103138096604888	0.999974498243661	wt13-wt20
vnz_26125	0.00922275215202588	0.999974498243661	wt13-wt20
vnz_04895	0.0960013193406771	0.999974498243661	wt13-wt20
vnz_19335	0.0367453684599571	0.999974498243661	wt13-wt20
vnz_10305	-0.0111222547784867	0.999974498243661	wt13-wt20
vnz_11195	0.0237507536811465	0.999974498243661	wt13-wt20
vnz_22095	-0.0767994633694324	0.999974498243661	wt13-wt20
vnz_32850	0.00666639984317793	0.999974498243661	wt13-wt20
vnz_33265	0.0648837011543594	0.999974498243661	wt13-wt20
vnz_10720	0.108057726483465	0.999974498243661	wt13-wt20
vnz_05485	-0.148376469309057	0.999974498243661	wt13-wt20
vnz_22010	-0.125285006474666	0.999974498243661	wt13-wt20
vnz_29470	0.0219144962392542	0.999974498243661	wt13-wt20
vnz_06835	0.0862131552101734	0.999974498243661	wt13-wt20
vnz_17840	0.137655792560613	0.999974498243661	wt13-wt20
vnz_04390	-0.0745771919355241	0.999974498243661	wt13-wt20
vnz_05010	-0.190095166807644	0.999974498243661	wt13-wt20
vnz_28355	0.065520914345057	0.999974498243661	wt13-wt20
vnz_13485	0.0777046794675913	0.999974498243661	wt13-wt20
vnz_23725	0.0794584909230046	0.999974498243661	wt13-wt20
vnz_33620	-0.0474953591925901	0.999974498243661	wt13-wt20
vnz_16300	0.102640929979102	0.999974498243661	wt13-wt20
vnz_16745	-0.10053791948525	0.999974498243661	wt13-wt20
vnz_25980	0.183001441740174	0.999974498243661	wt13-wt20
vnz_21750	0.0457037066469705	0.999974498243661	wt13-wt20
vnz_06225	0.0220057053968267	0.999974498243661	wt13-wt20
vnz_16080	-0.0242429973484507	0.999974498243661	wt13-wt20
vnz_04700	0.118201667226095	0.999974498243661	wt13-wt20
vnz_07765	0.125579624623126	0.999974498243661	wt13-wt20
vnz_06930	-0.179170242571239	0.999974498243661	wt13-wt20
vnz_25320	0.0408498410884359	0.999974498243661	wt13-wt20
vnz_14990	-0.0637233714463814	0.999974498243661	wt13-wt20
vnz_29280	0.052653103378868	0.999974498243661	wt13-wt20
vnz_30410	0.052679314756919	0.999974498243661	wt13-wt20
vnz_11595	-0.00565332400089573	0.999974498243661	wt13-wt20
vnz_11850	0.0037085887174367	0.999974498243661	wt13-wt20
vnz_00540	0.105738810490693	0.999974498243661	wt13-wt20
vnz_19525	0.226425924342979	0.999974498243661	wt13-wt20
vnz_26415	0.00196368846474718	0.999974498243661	wt13-wt20
vnz_07130	-0.0378787103112723	0.999974498243661	wt13-wt20
vnz_01285	-0.133438280029701	0.999974498243661	wt13-wt20
vnz_00905	0.00865460494070301	0.999974498243661	wt13-wt20
vnz_31710	0.0306831255665561	0.999974498243661	wt13-wt20
vnz_24990	0.00649323020006322	0.999974498243661	wt13-wt20
vnz_16885	-0.0500400322473617	0.999974498243661	wt13-wt20
vnz_31860	-0.0474338275583001	0.999974498243661	wt13-wt20
vnz_16895	0.113411303150844	0.999974498243661	wt13-wt20
vnz_12365	0.0763583420805923	0.999974498243661	wt13-wt20
vnz_04920	0.133982656696614	0.999974498243661	wt13-wt20
vnz_05340	-0.112755599534119	0.999974498243661	wt13-wt20
vnz_33950	-0.0127625397567028	0.999974498243661	wt13-wt20
vnz_28595	0.176451349340978	0.999974498243661	wt13-wt20
vnz_12195	-0.045174670024385	0.999974498243661	wt13-wt20
vnz_29525	0.076761819432911	0.999974498243661	wt13-wt20
vnz_11745	0.0378983306910694	0.999974498243661	wt13-wt20
vnz_14880	0.120660738700065	0.999974498243661	wt13-wt20
vnz_24395	0.0107003171323645	0.999974498243661	wt13-wt20
vnz_20385	-0.0514515641261757	0.999974498243661	wt13-wt20
vnz_30255	0.148893307342923	0.999974498243661	wt13-wt20
vnz_31905	-0.0095879648221918	0.999974498243661	wt13-wt20
vnz_30150	0.00305240373952186	0.999974498243661	wt13-wt20
vnz_23905	0.0263134790890967	0.999974498243661	wt13-wt20
vnz_31410	-0.00322853604783076	0.999974498243661	wt13-wt20
vnz_18395	-0.0793755623690666	0.999974498243661	wt13-wt20
vnz_08870	0.00144594984305954	0.999974498243661	wt13-wt20
vnz_07750	0.0479872954297564	0.999974498243661	wt13-wt20
vnz_15500	0.0273015514982956	0.999974498243661	wt13-wt20
vnz_32955	-0.00493070848107152	0.999974498243661	wt13-wt20
vnz_08410	-0.0903309670799015	0.999974498243661	wt13-wt20
vnz_13450	0.0015868240640379	0.999974498243661	wt13-wt20
vnz_04300	0.00278959427833524	0.999974498243661	wt13-wt20
vnz_15825	0.0520104471239499	0.999974498243661	wt13-wt20
vnz_13460	0.00554151833274918	0.999974498243661	wt13-wt20
vnz_09480	-0.0231261817425253	0.999974498243661	wt13-wt20
vnz_31805	-0.0409191978236881	0.999974498243661	wt13-wt20
vnz_16445	0.0620350460176366	0.999974498243661	wt13-wt20
vnz_16240	-0.00158770767534966	0.999974498243661	wt13-wt20
vnz_19645	-0.00428899255242208	0.999974498243661	wt13-wt20
vnz_16490	0.0438381087149875	0.999974498243661	wt13-wt20
vnz_06265	-0.0256497651817485	0.999974498243661	wt13-wt20
vnz_33895	-0.000351076053477294	0.999974498243661	wt13-wt20
vnz_06550	-0.0101878349235771	0.999974498243661	wt13-wt20
vnz_22700	0.0296234208425555	0.999974498243661	wt13-wt20
vnz_30660	-0.000958740999284735	0.999974498243661	wt13-wt20
vnz_14985	-0.0216018879817382	0.999974498243661	wt13-wt20
vnz_13220	-0.00756520712937743	0.999974498243661	wt13-wt20
vnz_23925	-0.00426378741208567	0.999974498243661	wt13-wt20
vnz_19960	0.00272855758487249	0.999974498243661	wt13-wt20
vnz_24375	-8.7785651846577	1.42935792787179e-11	del13-del20
vnz_27090	-5.9071743616424	1.42935792787179e-11	del13-del20
vnz_02050	-6.30022222174976	1.42935792787179e-11	del13-del20
vnz_14975	-6.06748252824291	1.42935792787179e-11	del13-del20
vnz_22100	-4.74138599906183	1.42935792787179e-11	del13-del20
vnz_34765	-6.36227303550682	1.42935792787179e-11	del13-del20
vnz_01265	-6.34754149846044	1.66633093819729e-11	del13-del20
vnz_34835	-6.33951679173839	1.66633093819729e-11	del13-del20
vnz_19835	-5.2557296959174	1.66633093819729e-11	del13-del20
vnz_34830	-5.77392011126878	2.2571675035199e-11	del13-del20
vnz_22985	-6.6148519219203	2.2571675035199e-11	del13-del20
vnz_34845	-6.54928079219189	5.76917978921439e-11	del13-del20
vnz_35825	-6.00503961307956	5.95317197788176e-11	del13-del20
vnz_35820	-7.31140771732508	6.49896982616878e-11	del13-del20
vnz_22680	-4.02284726801754	6.49896982616878e-11	del13-del20
vnz_34795	-4.86647345458816	6.49896982616878e-11	del13-del20
vnz_34840	-6.57078395487122	6.49896982616878e-11	del13-del20
vnz_34790	-8.1373059645439	8.24654699142075e-11	del13-del20
vnz_02660	-6.24285692053038	8.24654699142075e-11	del13-del20
vnz_02645	-6.14073571236423	8.6607050857795e-11	del13-del20
vnz_15660	-5.09730303735309	9.36981283679175e-11	del13-del20
vnz_05805	-4.28812142034358	9.36981283679175e-11	del13-del20
vnz_09100	-5.8637110617884	9.41339298062133e-11	del13-del20
vnz_15150	-5.10937579327669	1.22681148040572e-10	del13-del20
vnz_14335	6.41805333788073	1.22681148040572e-10	del13-del20
vnz_15655	-5.29899810706421	1.22681148040572e-10	del13-del20
vnz_01260	-5.48935853300211	1.39837652483389e-10	del13-del20
vnz_16870	-4.67019222891402	1.54450743732193e-10	del13-del20
vnz_35830	-6.42554377789372	1.65414603488088e-10	del13-del20
vnz_01270	-7.01643301897095	1.65414603488088e-10	del13-del20
vnz_14330	5.08098887465796	2.23900268278022e-10	del13-del20
vnz_34825	-5.9512790466196	2.33908060721676e-10	del13-del20
vnz_24920	-3.37366852570209	2.33908060721676e-10	del13-del20
vnz_18255	-5.31521064345981	2.41969223763862e-10	del13-del20
vnz_35815	-6.23462447697263	2.45838895479459e-10	del13-del20
vnz_34820	-5.68204376396686	3.17382628615999e-10	del13-del20
vnz_33775	-5.40956455504353	3.36701531039076e-10	del13-del20
vnz_14965	-7.41104178645317	3.5702705826658e-10	del13-del20
vnz_32475	-6.06633872389159	4.16004696041852e-10	del13-del20
vnz_02150	5.24906891271103	4.16004696041852e-10	del13-del20
vnz_06210	-5.04443881895746	4.16004696041852e-10	del13-del20
vnz_14970	-7.19152505815048	5.61749136955738e-10	del13-del20
vnz_04885	-5.16398952520273	5.63767583328951e-10	del13-del20
vnz_00080	-5.02184871276019	5.63767583328951e-10	del13-del20
vnz_02640	-5.66528448858699	5.63767583328951e-10	del13-del20
vnz_09195	4.03710658415115	5.80630543472336e-10	del13-del20
vnz_36055	-6.60654058038915	6.0184032590003e-10	del13-del20
vnz_01275	-4.88195910871149	6.0184032590003e-10	del13-del20
vnz_23175	-5.51092399608819	6.36462263112295e-10	del13-del20
vnz_34785	-7.54047905369903	6.40257330911784e-10	del13-del20
vnz_02650	-6.47738459740527	6.95477455143005e-10	del13-del20
vnz_04890	-4.65382425170803	7.16823811775741e-10	del13-del20
vnz_17655	-4.62703201455041	8.51044940874716e-10	del13-del20
vnz_18205	-3.76855369581253	8.51044940874716e-10	del13-del20
vnz_13900	-3.56758170250241	8.51044940874716e-10	del13-del20
vnz_30990	-4.65896947547782	9.10297093816501e-10	del13-del20
vnz_18260	-3.09829149941448	9.50655086722872e-10	del13-del20
vnz_14980	-4.79594519852565	1.02897929599261e-09	del13-del20
vnz_26100	-4.86160312892334	1.06381103455835e-09	del13-del20
vnz_25245	4.83731212411366	1.12221257920489e-09	del13-del20
vnz_23000	-3.96751069742955	1.15835285465986e-09	del13-del20
vnz_23450	-3.59519084149429	1.20155916797265e-09	del13-del20
vnz_16495	-4.32656250353748	1.24499827874202e-09	del13-del20
vnz_15145	-6.10184468677937	1.24499827874202e-09	del13-del20
vnz_27205	-4.32998666810036	1.26372356380696e-09	del13-del20
vnz_36410	-4.68614589336127	1.70133980965187e-09	del13-del20
vnz_17385	-4.47772142950968	1.76911733306507e-09	del13-del20
vnz_32885	-4.18242824215029	1.90184785444654e-09	del13-del20
vnz_27045	-4.23623220170222	1.93900213124723e-09	del13-del20
vnz_33765	-3.88783628861777	1.96050261473387e-09	del13-del20
vnz_07380	-4.25079372380152	2.04511134357809e-09	del13-del20
vnz_18210	-3.27575508994143	2.12086605946386e-09	del13-del20
vnz_33100	-3.49740363512254	2.93307086471752e-09	del13-del20
vnz_17390	-3.71857059946194	3.5999183263158e-09	del13-del20
vnz_14340	6.57534190699796	3.60533507335315e-09	del13-del20
vnz_32075	3.42361398896321	4.09391931035621e-09	del13-del20
vnz_32425	-4.58554404005443	4.2047361027535e-09	del13-del20
vnz_27240	-4.916556869067	4.82920180150792e-09	del13-del20
vnz_28820	-4.83902434131628	4.82920180150792e-09	del13-del20
vnz_27040	-4.25460430581013	4.91854952777217e-09	del13-del20
vnz_30125	-3.8038967571379	5.36684770784787e-09	del13-del20
vnz_14440	3.25176421926663	5.92255716857701e-09	del13-del20
vnz_00445	4.05761098662819	6.00929412866942e-09	del13-del20
vnz_35860	-3.94338745509277	6.00929412866942e-09	del13-del20
vnz_34770	-6.35330131710047	6.03207472645776e-09	del13-del20
vnz_19010	4.04684864769756	6.09790419179956e-09	del13-del20
vnz_02055	-3.90063494050163	6.24452976023772e-09	del13-del20
vnz_12705	-3.77410909371568	6.76091092103716e-09	del13-del20
vnz_35835	-4.07921851217835	7.11239162013782e-09	del13-del20
vnz_34780	-7.12878679060188	7.33803074984422e-09	del13-del20
vnz_20990	4.35487341547342	7.34768723856989e-09	del13-del20
vnz_16140	4.02584596290991	7.34768723856989e-09	del13-del20
vnz_33780	-5.28168496829055	7.34768723856989e-09	del13-del20
vnz_12745	-3.60292972244254	7.34768723856989e-09	del13-del20
vnz_14625	-3.95176468539974	7.34768723856989e-09	del13-del20
vnz_09115	-3.57498037543846	7.34768723856989e-09	del13-del20
vnz_15035	-3.08702860233988	7.3907701743916e-09	del13-del20
vnz_01285	-2.78778725886507	8.54086640660848e-09	del13-del20
vnz_13890	-3.15075759714852	1.0674622795153e-08	del13-del20
vnz_07375	-4.59332829557937	1.07270020430392e-08	del13-del20
vnz_16405	-3.34088873438161	1.30874357799078e-08	del13-del20
vnz_36500	-3.38317709259624	1.30874357799078e-08	del13-del20
vnz_07365	-5.60419984339392	1.30874357799078e-08	del13-del20
vnz_23005	-4.31755869925903	1.34639741376878e-08	del13-del20
vnz_33770	-5.36529469307044	1.4259762302378e-08	del13-del20
vnz_11945	-4.18513185312143	1.43186062255526e-08	del13-del20
vnz_36075	-3.7485119814326	1.43186062255526e-08	del13-del20
vnz_02260	-3.05314460648943	1.44731312601249e-08	del13-del20
vnz_31740	-3.71924393988301	1.67736083347327e-08	del13-del20
vnz_19015	4.08431689521505	1.78557705619889e-08	del13-del20
vnz_13240	3.40534888324727	1.95137761678729e-08	del13-del20
vnz_35795	-3.60356047965993	2.14026387898122e-08	del13-del20
vnz_32470	-8.0846072724842	2.41227070909218e-08	del13-del20
vnz_07370	-4.85829338278327	2.52859649704605e-08	del13-del20
vnz_23875	2.94435207768939	2.87847137847233e-08	del13-del20
